id,term,category,weight
3681,hei she hui,negative,-0.52
3909,hurtful,negative,-0.52
4114,injustice,negative,-0.52
4359,kaki buli,negative,-0.52
4528,kena cabul,negative,-0.52
4533,kena con,negative,-0.52
4567,kena politic,negative,-0.52
5055,laser,negative,-0.52
5361,mafia,negative,-0.52
5660,mentally ill,negative,-0.52
6311,organized crime,negative,-0.52
6453,pain,negative,-0.52
6691,perasan hot,negative,-0.52
6734,pergi mati,negative,-0.52
6894,politics,negative,-0.52
6901,ponding,negative,-0.52
7182,rabak shit,negative,-0.52
7504,sad,negative,-0.52
7794,serious,negative,-0.52
7806,setback,negative,-0.52
7966,sicko,negative,-0.52
8399,step ke ai,negative,-0.52
8515,stuck,negative,-0.52
8630,susahkan orang,negative,-0.52
8974,terrible feeling,negative,-0.52
9227,triad,negative,-0.52
9384,underworld,negative,-0.52
321,ah kah,negative,-0.521
796,banana,negative,-0.521
1125,bo lor yong,negative,-0.521
2044,cow touncil,negative,-0.521
2216,defeat,negative,-0.521
2783,excuse,negative,-0.521
2837,failure,negative,-0.521
3374,go mati,negative,-0.521
4089,inept,negative,-0.521
4340,kacau daun,negative,-0.521
4543,kena fuck atas bawah,negative,-0.521
5520,mary,negative,-0.521
5911,municipal office,negative,-0.521
6124,no speeyak,negative,-0.521
6701,perasan lomantic,negative,-0.521
6925,poor service,negative,-0.521
7725,seik bai,negative,-0.521
7836,shaddup,negative,-0.521
7977,silence,negative,-0.521
9194,town council,negative,-0.521
9836,worthless,negative,-0.521
499,anjing,negative,-0.522
1786,chun boh,negative,-0.522
2144,cynical,negative,-0.522
2171,darah up,negative,-0.522
2255,derogatory,negative,-0.522
2266,destestable,negative,-0.522
2426,distrust,negative,-0.522
2445,dodge task,negative,-0.522
2454,dog,negative,-0.522
2464,dont play play,negative,-0.522
3756,hilang akal,negative,-0.522
4143,insult,negative,-0.522
4187,irrevocable mistake,negative,-0.522
4949,lack knowledge,negative,-0.522
5049,lao yah pok,negative,-0.522
5803,mm zai,negative,-0.522
6043,never eat rice,negative,-0.522
6256,one kind,negative,-0.522
6270,ooh ngya boh,negative,-0.522
6284,oppressed,negative,-0.522
6625,pelat,negative,-0.522
6775,physically weak,negative,-0.522
7938,siam one corner,negative,-0.522
8056,skeptical,negative,-0.522
8163,soc,negative,-0.522
8224,sorry no cure,negative,-0.522
8495,strict parents,negative,-0.522
8969,terkongkong,negative,-0.522
9157,too late,negative,-0.522
9326,unaccommodating,negative,-0.522
9373,underestimated,negative,-0.522
9404,unexplicable action,negative,-0.522
9415,unfinished task,negative,-0.522
9437,uninformed,negative,-0.522
435,amateur,negative,-0.523
725,bad figure,negative,-0.523
734,bad language skill,negative,-0.523
1301,buang tebiat,negative,-0.523
1407,cai niao,negative,-0.523
2787,exhaustion,negative,-0.523
2838,faint,negative,-0.523
3865,hougang chalet,negative,-0.523
4589,kena seksa,negative,-0.523
4961,lag,negative,-0.523
5303,lu lai lu lau lan,negative,-0.523
5322,lunconscious,negative,-0.523
5657,mental illness,negative,-0.523
5658,mental institution,negative,-0.523
6099,no fish prawn oso can,negative,-0.523
6170,novice,negative,-0.523
6583,pau bak chang,negative,-0.523
6644,pengsan,negative,-0.523
6695,perasan ke lian,negative,-0.523
6700,perasan lian,negative,-0.523
6898,pompous,negative,-0.523
6954,posertive,negative,-0.523
6956,poseur,negative,-0.523
6981,powderful,negative,-0.523
7439,rookie,negative,-0.523
7738,self-centered,negative,-0.523
9071,tight clothes,negative,-0.523
9082,time lambat,negative,-0.523
9419,unflattering clothes,negative,-0.523
9822,woodbridge hospital,negative,-0.523
9835,worst,negative,-0.523
9929,you think he thought who confirm,negative,-0.523
185,action besar,negative,-0.524
1436,cannot be bothered,negative,-0.524
1708,chinese,negative,-0.524
1748,chiong sua,negative,-0.524
1797,cina babi,negative,-0.524
1904,combat vocation,negative,-0.524
2310,difficult life,negative,-0.524
2333,dire,negative,-0.524
2685,empathize,negative,-0.524
3968,ikat perut,negative,-0.524
4142,insufficient money,negative,-0.524
5116,lengthy speech,negative,-0.524
5217,loh soh,negative,-0.524
5233,longwinded,negative,-0.524
5891,mulut buih,negative,-0.524
6008,national service,negative,-0.524
6061,ni nao hiah,negative,-0.524
6447,pai miah,negative,-0.524
6683,perasan cute,negative,-0.524
6784,pian jiak,negative,-0.524
6927,poor thing,negative,-0.524
7226,rebuff,negative,-0.524
8229,sound,negative,-0.524
8329,starve,negative,-0.524
8382,step classy,negative,-0.524
8671,sympathize,negative,-0.524
8701,taiko,negative,-0.524
8726,tak nak sua,negative,-0.524
8789,tan boh chiak,negative,-0.524
8817,tangkap handsome,negative,-0.524
9106,tired of reminding,negative,-0.524
9178,torturous,negative,-0.524
9188,tough training,negative,-0.524
9342,unbeneficial,negative,-0.524
9376,undernourished,negative,-0.524
9435,unimpressive,negative,-0.524
9528,unworthy,negative,-0.524
9577,verbally abuse,negative,-0.524
9695,wearisome,negative,-0.524
660,avoid argument,negative,-0.525
823,banyak colok,negative,-0.525
856,bcac,negative,-0.525
1058,blame oneself,negative,-0.525
1076,blockhead,negative,-0.525
1201,born cheap act class,negative,-0.525
1311,buay hoo,negative,-0.525
1571,char tau,negative,-0.525
1865,cockeyed,negative,-0.525
2693,end discussion,negative,-0.525
3081,forget it,negative,-0.525
4323,jumbled,negative,-0.525
5354,macam tiang lampu,negative,-0.525
5642,membuta,negative,-0.525
6405,oversleep,negative,-0.525
6423,pa jiao,negative,-0.525
7373,reversal,negative,-0.525
7742,self-reflection,negative,-0.525
7848,shameful,negative,-0.525
8223,sorry naik lorry makan strawberry,negative,-0.525
8307,squint,negative,-0.525
8391,step good,negative,-0.525
8420,step sachok,negative,-0.525
8541,suan lah,negative,-0.525
8908,teh lum pa chi saht,negative,-0.525
9142,tombalik,negative,-0.525
9500,unstylish,negative,-0.525
9538,upside down,negative,-0.525
9659,waste,negative,-0.525
9853,wrong position,negative,-0.525
204,action hensem,negative,-0.526
260,admonish,negative,-0.526
329,ah lian,negative,-0.526
558,arduous task,negative,-0.526
715,bad characteristic,negative,-0.526
1380,buta huruf,negative,-0.526
1580,chay meh,negative,-0.526
1719,chinese female,negative,-0.526
2573,dwarf,negative,-0.526
3009,flashy fashion,negative,-0.526
3182,full responsibility,negative,-0.526
3980,illiterate,negative,-0.526
4453,katik,negative,-0.526
5170,like market,negative,-0.526
5300,lowly educated,negative,-0.526
5743,minah taper,negative,-0.526
6121,no show,negative,-0.526
6123,no sound no picture,negative,-0.526
6238,old generation,negative,-0.526
6672,perasan besar,negative,-0.526
7169,queen,negative,-0.526
7663,scrap face,negative,-0.526
8028,single handed,negative,-0.526
8402,step kesian,negative,-0.526
8822,tangkap macho,negative,-0.526
9351,unclear vision,negative,-0.526
9612,visually impaired,negative,-0.526
9798,without excuse,negative,-0.526
9895,yat keok tek,negative,-0.526
37,abuse power,negative,-0.527
254,addictive,negative,-0.527
707,backtrack,negative,-0.527
916,beh steali,negative,-0.527
930,below standard,negative,-0.527
1120,bo lang zai,negative,-0.527
1139,bo sim kua,negative,-0.527
1256,bribe,negative,-0.527
1556,chap sar tiam,negative,-0.527
1729,chinese national,negative,-0.527
1881,coffee money,negative,-0.527
2029,corrupt,negative,-0.527
2114,curi,negative,-0.527
2155,dadah,negative,-0.527
2277,detrimental,negative,-0.527
2447,dodgy,negative,-0.527
2486,drama,negative,-0.527
2518,drug,negative,-0.527
3031,flip-flopping,negative,-0.527
3331,gila rasuah,negative,-0.527
3558,half-baked,negative,-0.527
3618,harnoh,negative,-0.527
4042,incompetent,negative,-0.527
4047,inconsistent,negative,-0.527
4420,kan nin nia,negative,-0.527
4519,kena arrow,negative,-0.527
4613,kena whack,negative,-0.527
5278,lousy,negative,-0.527
5304,luan luan,negative,-0.527
5735,minah kental,negative,-0.527
5817,moh tau moh mei,negative,-0.527
6154,not hensem act hensem,negative,-0.527
6279,opportunistic,negative,-0.527
6385,overly dramatic,negative,-0.527
6883,policy reversal,negative,-0.527
6994,prata,negative,-0.527
7102,public servant,negative,-0.527
7286,relax satu corner,negative,-0.527
7643,scandalous,negative,-0.527
7954,siao kow,negative,-0.527
7967,side effect,negative,-0.527
8037,sinkaporean,negative,-0.527
8396,step jambu,negative,-0.527
8667,switch stance,negative,-0.527
8707,tak ada standard,negative,-0.527
8924,tekan,negative,-0.527
9092,tiong,negative,-0.527
9321,ulu,negative,-0.527
9468,unpleasant task,negative,-0.527
317,ah huay,negative,-0.528
535,appalling,negative,-0.528
718,bad decision,negative,-0.528
737,bad manners,negative,-0.528
1017,bila boleh game,negative,-0.528
1048,black face,negative,-0.528
1117,bo kah si,negative,-0.528
1162,bodoh macam biskut,negative,-0.528
1529,changi chalet,negative,-0.528
1530,changi prison,negative,-0.528
1670,chicken hand duck leg,negative,-0.528
1900,collision,negative,-0.528
2006,convict,negative,-0.528
2071,criminal,negative,-0.528
2435,divorced,negative,-0.528
2506,drill,negative,-0.528
2681,emotional instability,negative,-0.528
2719,enraged,negative,-0.528
2899,fatso,negative,-0.528
3266,gay person,negative,-0.528
3270,gei lou,negative,-0.528
3294,get what one deserve,negative,-0.528
3332,gila talak,negative,-0.528
3771,hit and run,negative,-0.528
3828,hor kau kan,negative,-0.528
4034,incarceration,negative,-0.528
4110,ingrain,negative,-0.528
4213,jail,negative,-0.528
4331,ka chng itchy,negative,-0.528
4383,kaki rape,negative,-0.528
5079,lawsuit,negative,-0.528
5146,lianified,negative,-0.528
5594,meddlesome,negative,-0.528
6297,orbi,negative,-0.528
6874,pointless,negative,-0.528
6912,poor bodily coordination,negative,-0.528
6928,poor upbringing,negative,-0.528
6955,posessive,negative,-0.528
7318,repeat instruction,negative,-0.528
7352,restive,negative,-0.528
7485,runner,negative,-0.528
8711,tak boleh angkat,negative,-0.528
9203,traffic accident,negative,-0.528
123,act kiut beh kiut kanasai,negative,-0.529
211,action kelakar,negative,-0.529
443,america born chinese,negative,-0.529
1010,big mulut,negative,-0.529
1028,bird bird,negative,-0.529
1421,camel toe,negative,-0.529
1521,challen,negative,-0.529
2183,daughter,negative,-0.529
2290,diamond cheese pie,negative,-0.529
2523,drunkard,negative,-0.529
3275,gembeng,negative,-0.529
3284,geragok,negative,-0.529
3317,gila botol,negative,-0.529
3328,gila perempuan,negative,-0.529
3720,hiam,negative,-0.529
4509,kelentong,negative,-0.529
4996,lame joke,negative,-0.529
5352,macam real,negative,-0.529
5587,meanie,negative,-0.529
5678,merepek cam kerepek,negative,-0.529
5796,mixed culture,negative,-0.529
6092,no effort,negative,-0.529
6364,over emotional,negative,-0.529
6785,pick,negative,-0.529
7370,revealing,negative,-0.529
7470,rubbish,negative,-0.529
8469,stop paying attention,negative,-0.529
8665,switch off,negative,-0.529
104,act funny beh funny,negative,-0.53
302,agonizing,negative,-0.53
744,bad singing,negative,-0.53
833,barbarous,negative,-0.53
1104,bo chap,negative,-0.53
1171,boh wei gong,negative,-0.53
1544,chao lao,negative,-0.53
1817,clay,negative,-0.53
2095,cry daddy cry mama,negative,-0.53
2260,desperado,negative,-0.53
2262,despicable,negative,-0.53
2834,faggy,negative,-0.53
2933,feign ignorance,negative,-0.53
3544,haggard,negative,-0.53
3742,high living cost,negative,-0.53
3810,homosexual male,negative,-0.53
4078,indifferent,negative,-0.53
4274,jiak sai,negative,-0.53
4393,kalimannu,negative,-0.53
4463,kay kay,negative,-0.53
6130,noise,negative,-0.53
6184,nyanyi sumbang,negative,-0.53
6193,obiang,negative,-0.53
6609,pecah lobang,negative,-0.53
7209,rape,negative,-0.53
7423,rogol,negative,-0.53
7524,saithan ke bacha,negative,-0.53
8100,sloppy,negative,-0.53
8260,speechless,negative,-0.53
8453,stinkapura,negative,-0.53
9104,tired looking,negative,-0.53
9144,tone deaf,negative,-0.53
9402,unexpected,negative,-0.53
9601,villainous,negative,-0.53
84,act cantik,negative,-0.531
89,act classy,negative,-0.531
645,auntie,negative,-0.531
826,bao sua bao hai,negative,-0.531
870,beaten up,negative,-0.531
939,bengfied,negative,-0.531
941,benglish,negative,-0.531
1095,blur queen,negative,-0.531
1273,broken english,negative,-0.531
1342,budget hotel,negative,-0.531
1429,cane,negative,-0.531
1505,cemburu buta,negative,-0.531
2217,defeated,negative,-0.531
2360,discipline,negative,-0.531
2438,do everything,negative,-0.531
2539,dubious,negative,-0.531
2820,eye kena stamp,negative,-0.531
2981,fire,negative,-0.531
3862,hotel 81,negative,-0.531
4088,inefficient,negative,-0.531
4191,irritate,negative,-0.531
4299,job responsibility,negative,-0.531
4579,kena sack,negative,-0.531
4590,kena semek,negative,-0.531
4808,koyok,negative,-0.531
4817,kuah buay ki,negative,-0.531
4954,lack reason,negative,-0.531
5022,lantak lah,negative,-0.531
5075,law,negative,-0.531
5391,main sondol,negative,-0.531
5663,mentel,negative,-0.531
5740,minah rocker,negative,-0.531
5889,mulut berat,negative,-0.531
5954,nag,negative,-0.531
6344,outdated,negative,-0.531
6408,overwhelmed,negative,-0.531
6586,pau ka liao,negative,-0.531
6677,perasan chio,negative,-0.531
6871,podi,negative,-0.531
6959,possessive,negative,-0.531
7138,purposely,negative,-0.531
7165,qu si,negative,-0.531
7167,quack medicine,negative,-0.531
7444,rotan,negative,-0.531
7822,sex house,negative,-0.531
7830,sexual rendezvous,negative,-0.531
8083,sleazy,negative,-0.531
8404,step kuai,negative,-0.531
8482,strawberry generation,negative,-0.531
9185,touch wood,negative,-0.531
9365,uncultured,negative,-0.531
9533,up to you,negative,-0.531
9938,young generation,negative,-0.531
516,any o how,negative,-0.532
786,balls,negative,-0.532
809,bangap,negative,-0.532
1112,bo hood,negative,-0.532
1140,bo song,negative,-0.532
1160,bodoh like biscuit,negative,-0.532
1547,chao recruit,negative,-0.532
1604,chee bye bin,negative,-0.532
2244,dense,negative,-0.532
3534,gutless,negative,-0.532
3894,hum kar ling,negative,-0.532
3974,ill wish,negative,-0.532
4831,kudut kedenking,negative,-0.532
5914,muntah darah,negative,-0.532
6709,perasan pandai,negative,-0.532
7239,recruit,negative,-0.532
8431,step tall,negative,-0.532
8984,testicles,negative,-0.532
9080,tiko pek,negative,-0.532
9509,unsystematic,negative,-0.532
9887,ya right,negative,-0.532
159,act shuai beh shuai,negative,-0.533
169,act sweet beh sweet,negative,-0.533
231,action seksi,negative,-0.533
420,all fart and no shit,negative,-0.533
481,angan angan,negative,-0.533
628,atas ppl,negative,-0.533
2186,daydream,negative,-0.533
2372,disfigured,negative,-0.533
2955,field camp,negative,-0.533
3736,high-maintenance,negative,-0.533
4011,improper shower,negative,-0.533
4125,insignificant,negative,-0.533
4181,irrational,negative,-0.533
4373,kaki ludah,negative,-0.533
4691,kiap si,negative,-0.533
6667,perasan,negative,-0.533
6919,poor hygiene,negative,-0.533
6979,powder bath,negative,-0.533
7051,prickly heat powder,negative,-0.533
7873,shit,negative,-0.533
8120,small kacang,negative,-0.533
8155,snob,negative,-0.533
8668,sxxt,negative,-0.533
9475,unrealistic,negative,-0.533
9794,wishful thinking,negative,-0.533
9925,you say he thought who confirm,negative,-0.533
374,ai swee mai mia,negative,-0.534
531,apologetic,negative,-0.534
727,bad habit,negative,-0.534
874,beauty obsession,negative,-0.534
942,bengong,negative,-0.534
1215,bowel discharge,negative,-0.534
1602,chee bong,negative,-0.534
1992,constertation,negative,-0.534
2065,credit,negative,-0.534
2296,diarrhea,negative,-0.534
3086,forgotten,negative,-0.534
3164,fuck care,negative,-0.534
3902,humility,negative,-0.534
3912,hutang,negative,-0.534
4126,insignificant matter,negative,-0.534
4196,islamic extremist,negative,-0.534
4289,jio is bo,negative,-0.534
4365,kaki gossip,negative,-0.534
5069,lau sai,negative,-0.534
5095,left out,negative,-0.534
6026,neglected,negative,-0.534
6097,no filter,negative,-0.534
6448,pai seh,negative,-0.534
6938,por,negative,-0.534
7295,religion of peace,negative,-0.534
7296,religious intolerance,negative,-0.534
7739,self-conscious,negative,-0.534
7814,seventh month,negative,-0.534
8394,step hot,negative,-0.534
8979,terrorism,negative,-0.534
9275,tummy ache,negative,-0.534
9439,uninvited,negative,-0.534
9751,where got masa,negative,-0.534
9807,woi,negative,-0.534
9828,world,negative,-0.534
103,act funny,negative,-0.535
404,akal kolot,negative,-0.535
938,bengap,negative,-0.535
1276,brothel,negative,-0.535
2099,crybaby,negative,-0.535
2879,farker,negative,-0.535
3062,fool around,negative,-0.535
3124,frequently play,negative,-0.535
3172,fuckshop,negative,-0.535
3237,gang member,negative,-0.535
3239,gangster,negative,-0.535
3399,gong gong dai dai,negative,-0.535
3693,helpess,negative,-0.535
4561,kena main,negative,-0.535
4591,kena sepak,negative,-0.535
4607,kena torture,negative,-0.535
5398,majok,negative,-0.535
5676,merengek rengek,negative,-0.535
5775,misled,negative,-0.535
6161,not serious,negative,-0.535
6562,pass urine,negative,-0.535
6614,pee,negative,-0.535
6662,perangai,negative,-0.535
6844,play a fool,negative,-0.535
6850,play play,negative,-0.535
7067,prolonged duration,negative,-0.535
7467,rowdy,negative,-0.535
7561,sampai tua,negative,-0.535
7617,sattaikaran,negative,-0.535
7857,share sadness,negative,-0.535
7863,shee shee,negative,-0.535
8104,slow learner,negative,-0.535
8422,step sedih,negative,-0.535
